25		72
83		54
100		93
90		47
26		84
82		36
54		67
58		44
82		20
42		74
50		75
75		67
37		31
50		74
4		70
15		34
42		30
36		46
62		24
17		50
82		31
6		38
42		12
74		50
54		47
64		4
72		50
42		38
19		60
80		25
72		37
17		41
64		13
35		26
46		56
55		15
64		33
89		3
100		51
58		27
64		77
54		35
30		77
32		33
10		33
56		50
67		83
24		77
42		16
74		23
58		76
51		46
86		5
40		19
55		84
19		33
35		94
70		43
70		93
46		47
77		42
29		51
46		42
1		50
93		57
33		80
50		26
58		93
74		69
58		53
10		46
64		10
87		74
47		18
63		23
46		57
71		26
65		65
13		64
41		66
9		20
39		90
29		10
20		28
28		95
74		33
67		23
51		25
48		15
46		51
68		30
69		69
36		49
13		47
96		61
43		54
51		24
49		71
26		17
7		100
46		58
50		40
92		46
78		80
26		7
1		77
50		20
72		58
64		67
33		17
63		11
30		88
8		90
20		36
69		34
88		11
44		36
50		53
33		13
22		65
10		67
69		17
36		20
50		35
91		54
90		26
13		75
36		39
81		51
88		5
57		32
21		50
34		65
50		38
80		34
39		17
27		30
79		82
80		17
60		25
65		71
83		20
17		12
13		40
69		82
51		10
49		78
78		7
91		34
80		39
20		77
46		7
80		56
20		13
11		11
23		87
100		7
36		23
42		70
88		32
50		31
69		60
87		2
64		63
7		90
75		45
4		17
30		83
42		96
66		17
87		51
15		36
11		8
49		49
23		46
31		36
10		73
41		72
93		83
48		100
60		83
71		19
76		61
70		10
39		13
57		66
30		67
80		66
83		77
62		72
77		55
67		55
32		21
4		82
39		96
8		23
44		48
51		67
51		23
72		59
64		49
1		49
74		50
81		37
9		75
90		74
66		49
33		10
36		13
90		92
81		70
33		25
50		39
25		26
7		87
53		61
20		70
87		36
17		92
36		51
27		49
39		88
4		87
20		64
66		87
48		50
61		39
59		55
41		18
100		13
2		46
46		26
49		30
70		79
74		17
23		96
81		49
41		48
58		90
75		36
27		63
67		87
35		13
46		15
62		71
50		57
32		54
93		76
30		51
91		64
64		52
92		32
75		86
15		75
36		41
46		53
56		76
46		42
45		14
52		17
78		50
80		58
54		23
64		77
38		63
73		26
28		12
83		90
80		96
39		40
36		17
80		4
54		83
13		96
77		93
9		60
13		39
29		78
35		63
67		49
42		65
48		64
13		17
74		75
20		31
36		20
50		46
83		12
64		36
87		46
65		40
61		58
10		54
6		13
36		30
64		96
73		92
96		77
39		58
90		51
10		23
49		88
10		54
2		30
58		30
46		93
58		73
10		74
71		41
90		46
30		41
30		70
30		80
20		58
56		26
36		54
67		93
50		88
22		31
54		70
69		86
85		41
7		36
23		20
87		68
64		15
67		47
65		60
58		53
93		39
33		77
87		67
58		7
48		19
51		40
57		50
79		35
70		77
48		56
40		18
74		87
85		63
33		72
33		23
56		25
89		69
76		42
23		72
5		69
74		34
23		6
60		80
70		55
27		74
7		20
47		50
24		34
23		46
21		10
100		67
67		61
39		51
10		87
36		17
68		38
67		71
93		90
61		49
20		26
72		20
18		43
25		12
81		91
70		96
17		61
61		43
69		27
24		26
53		46
74		72
53		34
55		50
17		7
42		42
34		20
51		59
46		17
51		50
46		57
66		15
23		59
39		32
62		57
44		60
58		81
70		49
42		39
87		49
20		33
95		60
9		75
39		98
5		82
48		36
43		24
4		80
40		33
87		74
87		54
16		65
10		53
51		13
81		37
30		33
93		26
46		47
22		58
15		63
79		26
23		63
28		65
70		54
75		35
34		72
52		38
41		31
37		73
51		34
12		19
17		90
79		40
100		33
46		58
83		10
34		61
89		87
74		58
39		83
65		54
8		69
46		83
17		99
93		72
78		54
83		74
50		66
29		58
81		77
56		35
51		20
43		84
53		18
49		85
66		15
15		86
28		50
4		26
51		50
26		64
33		37
51		36
11		28
100		10
50		63
74		36
50		64
44		92
52		23
63		24
76		54
23		26
17		30
87		30
20		49
87		17
46		42
8		61
82		81
64		30
49		23
67		51
53		35
90		61
63		51
40		32
40		81
76		45
41		28
53		63
82		50
27		40
97		53
67		5
50		40
74		52
79		73
31		66
21		89
79		21
57		23
49		25
63		17
51		74
30		77
2		84
34		29
46		58
24		78
40		75
10		46
18		2
42		49
10		74
7		49
60		53
85		64
20		17
35		7
70		58
92		89
40		53
75		85
29		44
49		49
96		23
88		61
67		46
69		75
36		12
67		4
34		68
50		5
70		35
64		87
33		55
95		37
54		13
20		74
90		83
5		15
46		63
43		40
93		54
90		30
27		59
26		67
93		65
19		94
67		23
39		93
69		79
64		39
46		36
43		93
23		84
69		10
23		46
66		75
41		78
48		10
12		54
55		72
78		59
43		83
66		55
39		18
22		16
90		42
57		58
10		13
75		6
16		75
46		43
68		50
83		4
35		57
72		19
4		58
49		87
33		58
29		15
95		12
55		52
19		58
4		49
28		95
72		18
43		54
28		25
42		57
71		49
23		23
34		29
14		26
47		82
93		26
80		49
74		74
53		37
52		58
66		66
41		88
49		55
80		84
37		55
59		65
65		57
50		17
50		23
54		61
36		45
72		55
81		73
9		51
61		17
46		58
30		54
47		62
67		39
13		23
77		58
61		20
33		83
72		30
87		53
85		26
89		16
28		20
54		72
58		90
55		28
75		64
68		53
53		29
67		48
83		90
20		80
63		78
87		70
36		18
22		12
14		80
69		52
46		77
39		82
10		67
44		67
49		93
74		73
45		34
49		86
54		42
69		83
23		4
87		39
25		86
85		10
80		46
62		65
49		43
37		64
26		48
10		31
87		10
70		51
11		62
82		52
17		23
48		20
69		56
86		47
27		20
89		52
58		47
50		16
73		52
57		34
36		46
57		43
42		56
49		26
90		77
70		23
44		79
53		3
42		41
69		21
26		50
95		14
76		75
63		58
84		93
34		67
60		50
52		66
96		42
26		89
33		14
28		46
23		77
93		7
90		54
57		56
78		31
13		51
83		88
12		18
10		68
30		31
46		50
17		93
69		39
80		39
38		72
61		70
71		67
79		27
73		88
29		42
47		42
48		20
63		49
10		39
27		39
48		63
72		62
77		12
21		72
67		70
39		36
67		39
31		35
50		70
89		34
45		59
43		4
58		43
4		80
41		41
86		88
90		66
33		96
54		17
51		87
94		66
26		61
30		30
61		66
41		60
42		87
96		83
13		13
31		50
72		27
25		49
27		51
25		22
58		51
80		52
27		39
58		59
44		96
87		83
91		34
47		80
12		25
48		83
81		21
41		37
68		24
30		19
87		45
22		77
44		52
31		71
36		33
42		10
52		51
14		72
26		87
87		4
58		13
11		7
50		26
80		25
42		56
94		12
16		20
46		50
75		83
93		17
64		73
54		70
82		33
51		13
48		20
54		67
84		65
45		46
80		83
45		61
27		53
74		20
96		10
36		52
10		10
75		83
68		16
87		40
57		59
61		58
79		46
37		50
77		26
67		82
81		69
42		19
66		35
1		37
41		87
80		65
74		13
74		63
61		46
63		43
37		67
54		44
90		36
31		19
37		46
47		38
99		72
43		74
74		46
20		42
33		23
58		81
14		16
75		51
38		49
6		70
88		18
30		12
39		51
26		20
49		14
61		61
53		73
69		65
29		16
68		66
79		32
50		18
81		63
77		61
79		88
47		53
60		13
53		2
42		77
43		86
18		24
46		4
26		88
23		30
6		6
93		52
82		49
4		82
50		61
94		2
35		38
13		93
4		80
17		33
74		66
95		80
59		37
63		64
49		63
33		30
82		44
83		76
72		80
85		74
26		90
10		26
75		60
96		51
18		22
77		28
30		51
90		35
2		49
83		42
17		89
20		58
64		73
79		24
100		49
74		30
55		36
51		51
55		34
83		35
76		33
76		67
67		74
50		15
61		4
50		69
42		42
96		33
78		13
70		61
51		83
42		67
54		74
75		20
93		42
64		51
54		36
58		42
64		93
83		87
22		45
1		91
51		72
54		74
90		58
97		13
56		70
72		93
60		62
32		26
41		54
13		7
95		11
26		74
96		7
6		21
28		54
35		36
72		86
88		58
30		13
70		59
47		56
76		56
15		7
80		35
36		26
33		59
31		28
77		33
21		12
61		64
93		16
40		65
39		54
64		65
28		92
80		61
65		69
28		24
41		28
27		29
23		67
86		45
60		59
80		74
58		54
59		11
38		44
43		42
80		29
76		44
25		81
60		29
42		71
61		51
77		33
65		43
33		24
84		90
31		6
88		20
60		10
63		92
76		12
23		17
46		10
6		74
73		47
61		50
52		75
13		70
47		90
47		32
61		72
87		78
51		59
42		61
33		6
58		58
70		37
22		36
42		80
46		23
11		56
26		4
43		51
45		67
4		36
95		61
30		25
85		75
50		32
71		88
64		40
62		74
85		32
23		33
43		50
60		31
42		53
7		77
97		73
10		17
91		52
46		70
74		90
73		64
69		16
65		32
26		95
62		26
13		42
26		23
53		42
74		44
26		30
64		23
20		10
13		90
49		77
74		31
87		13
55		87
73		45
35		52
26		40
7		17
20		23
44		93
18		7
100		20
28		17
36		47
39		33
51		83
84		81
36		49
53		40
6		64
58		16
33		17
9		29
89		89
30		85
74		69
70		47
25		21
58		31
55		28
19		51
18		74
67		45
75		13
88		54
39		90
71		80
25		56
10		66
75		23
26		44
95		55
77		54
57		55
85		25
65		84
70		51
47		55
55		18
25		67
96		87
100		74
51		46
71		53
36		74
96		96
30		55
38		54
36		50
63		72
36		39
41		50
70		77
42		45
36		42
4		64
47		66
71		36
90		1
48		77
36		57
54		93
87		50
76		82
92		61
57		40
65		70
3		13
61		83
17		58
81		29
51		93
26		54
64		46
64		83
64		51
60		6
1		56
88		79
49		11
18		31
57		52
42		26
45		73
30		36
86		48
68		20
57		31
86		52
65		68
54		46
23		86
63		36
86		17
31		49
49		9
40		63
65		57
36		38
73		21
43		68
14		73
8		2
17		44
78		67
60		22
7		42
72		86
73		61
31		57
100		90
36		54
70		20
64		73
71		52
74		42
50		14
36		27
36		16
77		87
25		55
59		83
54		58
60		60
67		54
43		81
60		48
53		46
78		18
44		60
59		7
55		54
54		22
78		72
47		28
49		18
7		60
54		90
31		36
65		77
83		55
22		53
83		93
55		45
88		56
36		96
4		58
77		36
87		96
100		90
61		96
15		42
65		21
50		43
22		28
67		24
27		16
100		10
49		33
90		58
18		60
25		16
42		71
21		77
30		83
58		17
75		36
36		90
77		4
74		51
13		77
23		16
46		56
15		54
79		69
49		91
37		46
72		50
44		36
39		55
81		12
46		62
70		74
51		17
34		30
60		45
12		62
76		50
26		82
97		37
23		64
26		93
41		64
39		53
20		38
21		38
72		39
70		73
65		83
90		39
52		44
24		41
23		100
38		18
78		33
60		33
7		46
39		30
66		16
52		73
89		14
47		21
61		62
46		49
32		8
87		82
93		10
15		65
100		58
46		61
25		54
17		26
59		61
25		42
57		60
7		12
35		43
31		46
47		15
14		10
50		74
64		88
4		10
77		74
42		50
16		92
25		31
7		24
67		73
65		78
80		10
49		89
38		32
79		69
46		14
96		35
78		23
46		64
92		26
100		70
25		99
77		86
77		83
46		55
75		48
11		82
71		23
90		13
4		100
13		64
4		81
80		93
49		13
59		15
75		23
48		73
96		36
4		30
47		51
36		13
67		78
33		90
54		76
38		70
52		87
73		49
55		75
10		90
48		69
75		53
16		9
83		58
28		47
68		3
70		61
39		65
6		70
25		82
91		81
15		67
83		39
15		59
77		34
92		29
56		60
26		78
48		81
26		51
80		13
61		25
28		75
67		74
50		51
48		55
67		23
59		80
42		56
39		26
77		30
39		53
32		15
4		47
27		40
54		51
87		33
39		50
39		44
20		55
20		30
17		24
51		67
92		49
86		60
74		77
16		80
60		76
31		34
87		42
33		81
14		92
42		4
85		37
36		10
72		35
30		46
33		64
60		53
22		41
61		35
40		48
99		47
86		19
38		63
67		35
42		53
22		72
14		63
7		86
93		80
22		66
87		48
23		58
61		30
72		60
73		85
100		46
41		47
25		24
38		50
63		65
81		38
31		37
61		34
6		22
10		42
45		39
77		17
81		74
32		50
84		42
25		63
64		74
87		7
65		33
26		21
59		1
14		24
67		60
57		89
71		61
65		17
38		57
32		57
26		67
86		35
24		56
46		80
27		39
13		26
19		33
93		64
54		47
39		39
54		33
13		14
93		35
47		50
94		81
93		74
29		75
40		51
50		21
50		53
77		77
49		7
37		22
38		32
54		7
62		47
55		79
50		19
55		35
20		20
55		46
84		90
21		41
20		90
93		55
61		74
79		70
18		37
45		20
38		43
39		37
52		60
39		90
80		61
9		66
34		72
49		39
51		30
80		70
35		54
26		39
93		46
66		21
75		48
64		64
42		61
64		39
77		71
10		64
54		96
29		67
67		67
51		91
61		61
44		62
68		64
96		26
77		13
44		24
9		80
42		54
7		7
67		30
33		61
70		44
94		90
48		56
58		61
70		90
23		36
67		17
64		50
42		38
27		21
30		58
61		4
65		27
93		47
39		17
36		96
17		90
24		56
55		83
79		51
33		46
61		77
50		14
83		45
33		87
79		50
27		31
38		72
53		19
83		49
67		47
34		24
87		61
38		68
48		58
17		39
64		75
21		78
24		32
35		54
86		15
60		56
46		96
77		68
34		45
10		36
41		42
77		71
32		81
24		42
64		52
41		85
58		45
34		56
98		28
13		61
56		20
60		87
97		53
40		49
57		61
17		77
30		4
14		51
61		61
35		55
42		23
48		43
91		14
67		29
75		61
67		20
23		74
88		47
71		80
67		50
74		12
40		67
72		30
54		51
85		30
71		67
58		36
17		43
90		67
23		78
32		20
96		46
17		22
15		18
45		30
33		4
87		58
59		54
3		45
90		87
41		90
77		23
72		61
21		52
38		44
73		29
48		28
47		92
87		90
100		39
61		59
28		47
74		40
74		47
4		20
59		37
42		51
43		35
12		27
46		13
64		54
21		86
70		7
55		35
17		58
20		8
26		41
56		21
59		26
63		72
55		77
81		50
74		58
91		94
49		30
78		55
67		23
11		38
10		10
39		74
54		10
50		90
19		55
94		68
68		17
44		92
17		56
52		52
100		83
66		86
70		48
13		32
64		33
77		88
39		8
59		43
54		10
90		17
62		63
67		64
50		53
56		41
93		36
50		16
51		48
32		22
57		29
44		70
68		36
56		73
64		80
37		88
51		54
74		43
45		49
76		23
66		15
35		39
75		13
48		61
78		48
69		41
83		70
30		86
57		54
50		24
69		46
41		29
47		96
30		49
47		55
37		41
17		58
35		41
53		56
80		42
20		96
93		26
36		21
71		56
14		65
82		8
78		46
54		29
49		96
80		56
83		89
29		61
81		64
28		56
32		73
58		1
57		89
77		12
66		42
68		22
19		64
4		13
58		61
76		29
72		87
37		34
64		29
15		38
39		16
8		50
52		40
67		64
59		69
45		48
50		71
83		36
29		21
35		55
72		49
8		31
48		43
82		51
44		50
74		12
63		34
80		13
46		61
28		71
75		46
39		46
46		86
65		56
51		77
64		83
54		87
31		68
32		86
4		83
51		93
58		46
46		77
4		74
42		63
63		30
90		4
88		36
5		22
50		44
37		66
7		17
50		60
67		13
57		70
7		33
45		64
10		77
22		66
78		36
67		32
12		25
22		15
81		52
63		32
42		13
64		11
49		10
80		51
58		30
80		93
21		24
78		31
14		35
96		43
72		6
21		47
67		11
90		90
13		30
54		56
4		93
67		7
36		86
41		55
73		17
61		51
6		58
46		50
53		78
26		83
51		65
67		46
13		46
53		79
28		73
10		69
96		4
31		25
49		70
74		21
26		41
24		19
50		46
48		88
4		77
71		75
51		77
13		100
92		17
31		20
30		93
65		57
39		46
42		15
31		46
30		67
19		64
70		57
60		60
18		38
44		65
49		16
89		21
70		83
23		67
17		67
42		54
95		58
77		10
21		73
48		68
1		74
85		33
46		36
50		31
23		83
49		38
20		39
94		68
83		83
7		57
77		70
13		13
50		2
51		59
87		39
63		74
80		32
70		74
64		58
77		28
69		25
46		68
58		32
52		33
39		44
50		78
63		21
5		57
7		74
81		6
44		90
67		26
67		87
46		74
42		20
95		60
61		51
26		50
67		56
64		7
17		17
8		11
82		79
43		54
57		36
33		36
87		21
93		61
50		62
61		93
42		41
39		74
48		75
77		49
53		56
59		54
74		39
55		26
61		7
53		84
26		37
61		56
84		26
7		54
63		77
55		72
32		41
65		14
32		59
89		43
36		46
58		47
74		38
13		22
64		4
28		62
40		64
56		64
38		74
61		26
55		69
32		77
39		94
23		19
17		96
62		33
64		56
13		77
74		96
10		96
58		24
49		52
51		33
24		38
63		14
45		47
28		82
65		79
41		25
80		92
55		46
71		77
30		31
55		49
49		46
95		7
40		57
51		34
87		11
15		76
27		50
11		39
46		82
80		64
96		17
46		87
71		18
42		31
62		68
70		26
42		7
26		77
73		70
20		51
56		74
54		63
63		17
47		37
51		27
31		32
52		86
34		24
30		20
29		58
91		35
57		84
84		30
30		74
51		75
30		34
44		66
17		4
27		67
22		38
45		83
57		89
56		70
51		55
55		12
52		33
10		20
30		39
44		66
37		76
48		11
34		57
61		13
42		79
52		57
12		35
49		67
93		93
45		45
39		48
26		96
76		55
32		40
78		81
51		56
21		77
41		22
58		61
92		43
24		55
24		72
65		37
72		50
5		40
61		61
51		17
30		18
55		71
65		51
49		54
56		90
39		23
10		17
79		16
39		20
59		53
73		76
19		88
16		47
29		1
30		50
39		35
51		54
21		76
37		84
48		58
64		8
51		90
41		39
85		28
74		79
50		93
28		23
56		21
46		29
65		79
42		42
15		25
26		25
59		81
78		21
93		96
67		75
66		48
30		67
57		76
84		63
24		89
36		87
23		63
15		24
67		33
12		54
19		16
90		49
46		20
26		0
93		20
76		62
58		9
7		33
40		57
74		12
23		42
61		6
90		20
79		11
87		76
45		62
82		92
78		89
13		67
90		12
7		83
76		51
29		30
47		41
99		8
17		100
63		30
31		53
7		95
26		20
10		58
69		53
59		91
45		59
62		79
44		48
7		51
74		67
44		53
25		85
42		46
30		33
50		21
80		7
39		78
91		80
47		66
62		36
62		94
86		34
67		37
4		4
24		55
11		50
90		87
90		53
15		66
9		62
25		59
39		67
7		80
52		50
54		36
46		53
45		66
78		28
45		42
26		70
93		13
54		29
73		1
88		29
35		90
90		33
34		83
100		42
41		56
35		68
13		33
80		77
41		53
61		51
41		75
16		66
64		21
54		90
23		39
36		41
34		54
87		20
20		42
62		72
96		49
96		70
64		47
4		42
72		46
34		55
70		45
35		89
61		20
74		37
93		70
44		78
33		71
53		70
22		70
61		48
41		5
79		60
60		36
35		27
23		13
78		38
56		76
85		13
61		34
24		20
51		55
50		20
41		61
74		48
45		32
77		71
60		75
84		65
21		16
80		17
9		46
49		42
39		64
49		25
74		26
48		45
77		90
78		91
9		77
61		33
24		30
82		25
4		23
51		26
67		77
42		58
48		50
56		67
74		4
40		39
28		58
38		6
26		73
51		96
93		87
66		55
26		49
83		80
20		19
50		86
29		52
16		45
33		51
20		61
10		98
22		62
90		64
45		93
51		64
33		81
20		87
93		51
20		93
20		87
87		60
16		50
58		87
88		74
74		36
80		54
40		38
7		13
59		32
36		67
61		36
31		89
82		48
18		44
77		64
87		83
4		26
59		50
14		46
18		17
36		80
78		55
17		54
56		63
30		87
28		71
71		6
43		50
89		85
59		77
52		92
38		65
75		86
82		55
30		23
42		64
20		83
7		58
39		85
13		20
36		5
57		54
69		80
57		91
51		68
95		26
74		46
41		66
64		35
62		28
20		31
43		40
100		87
97		55
49		48
7		67
83		26
28		15
37		41
54		64
52		72
74		54
39		10
61		79
61		10
56		63
93		33
66		32
57		30
60		43
86		19
63		26
67		43
49		32
23		80
13		36
65		29
44		85
47		26
26		33
77		13
30		49
63		54
73		37
74		32
78		10
92		78
15		35
79		70
21		87
26		30
42		70
87		77
31		17
57		39
84		36
67		32
26		10
77		10
80		23
18		54
96		58
46		46
81		36
27		47
60		58
12		35
91		62
85		50
83		57
84		32
31		38
50		37
44		68
79		35
51		20
39		58
87		25
41		39
41		9
57		65
25		31
59		33
75		24
13		73
12		29
17		50
25		93
64		60
51		26
51		89
36		77
43		64
74		32
25		37
83		30
100		17
84		83
26		58
60		33
83		41
58		25
67		17
25		83
31		46
74		62
67		58
40		51
94		70
64		86
60		13
89		82
45		50
63		62
100		80
17		51
52		54
28		77
11		6
83		2
19		74
78		20
42		96
61		45
37		61
50		10
68		46
52		50
16		16
50		36
87		87
84		90
50		49
7		61
82		22
70		80
83		86
50		72
60		60
50		65
51		10
26		22
47		62
36		76
64		48
18		54
51		21
58		74
80		30
82		8
25		71
49		20
72		47
58		35
90		77
13		83
83		50
81		24
67		64
48		26
79		72
15		51
62		65
48		31
1		82
22		31
47		74
21		33
33		32
92		37
10		87
38		25
20		67
31		62
77		11
82		6
77		67
39		87
29		58
27		13
26		54
77		39
44		78
27		82
45		40
100		23
37		86
61		34
20		100
53		78
72		14
30		21
68		61
44		63
19		66
41		45
13		36
32		69
96		58
21		63
62		55
33		23
32		30
40		45
100		54
47		26
20		59
70		87
64		31
55		45
51		46
8		86
83		3
64		42
35		63
24		52
22		41
53		72
50		78
58		36
74		44
66		90
13		36
61		72
88		22
52		46
70		80
86		92
65		39
57		90
83		33
61		57
39		86
80		87
25		66
45		47
44		41
20		20
61		40
39		61
70		10
83		17
71		24
14		50
4		67
44		38
65		75
41		69
36		4
61		37
86		86
54		4
77		51
11		68
42		61
13		87
51		23
17		43
11		58
61		42
50		60
24		72
65		38
67		39
26		67
6		69
36		70
33		80
69		39
29		71
80		20
58		77
20		4
19		82
23		46
54		95
31		54
33		7
46		59
23		50
50		56
19		55
56		49
29		69
72		52
7		29
7		81
68		56
41		77
14		99
40		77
33		3
33		67
80		88
24		50
61		64
38		94
39		35
12		37
43		57
61		64
82		50
9		24
45		64
60		62
62		61
33		14
49		38
47		85
10		4
64		32
15		62
47		69
79		80
64		17
46		22
43		31
81		36
13		20
20		60
1		19
36		7
56		39
96		39
90		50
69		16
41		26
26		26
21		30
77		68
51		25
11		19
74		50
31		17
34		32
44		37
50		76
26		42
82		35
88		28
10		92
75		76
15		80
7		64
49		64
36		60
77		41
46		90
24		20
80		67
49		20
59		43
10		51
73		37
16		91
63		67
80		46
71		17
97		28
49		90
58		17
50		74
64		65
47		69
73		83
71		51
57		31
27		33
58		44
87		26
32		59
18		15
53		53
82		90
3		29
86		49
79		51
21		32
100		36
22		50
42		25
87		65
29		24
30		80
56		93
75		60
11		80
